time,lats,lons,hurs
305,-86.25,39.75,93.60159
305,-86.25,40.25,93.63341
305,-86.25,40.75,93.63428
305,-86.25,41.25,93.661545
305,-86.25,41.75,93.656685
305,-86.75,37.75,93.72959
305,-86.75,38.25,93.77689
305,-86.75,38.75,93.98126
305,-86.75,39.25,93.9982
305,-86.75,39.75,94.03377
305,-86.75,40.25,94.02895
305,-86.75,40.75,93.992386
305,-86.75,41.25,94.0507
305,-86.75,41.75,94.10411
305,-87.25,37.75,94.8944
305,-87.25,38.25,94.918434
305,-87.25,38.75,94.8786
305,-87.25,39.25,94.92348
305,-87.25,39.75,94.96839
305,-87.25,40.25,94.90066
305,-87.25,40.75,94.761475
305,-87.25,41.25,94.81533
305,-87.25,41.75,94.86921
305,-87.75,37.75,95.54962
305,-87.75,38.25,95.59255
305,-87.75,38.75,95.57519
305,-87.75,39.25,95.63727
305,-87.75,39.75,95.699196
305,-87.75,40.25,95.616486
305,-87.75,40.75,95.46501
305,-87.75,41.25,95.44421
305,-87.75,41.75,95.44617
306,-84.75,37.75,95.79745
306,-84.75,38.25,95.84354
306,-84.75,38.75,96.04645
306,-84.75,39.25,96.14247
306,-84.75,39.75,96.258415
306,-84.75,40.25,96.319565
306,-84.75,40.75,96.31551
306,-84.75,41.25,96.36186
306,-84.75,41.75,96.40613
306,-85.25,37.75,96.0766
306,-85.25,38.25,96.17785
306,-85.25,38.75,96.37363
306,-85.25,39.25,96.42718
306,-85.25,39.75,96.475975
306,-85.25,40.25,96.47204
306,-85.25,40.75,96.40005
306,-85.25,41.25,96.41354
306,-85.25,41.75,96.457886
306,-85.75,37.75,100.0
306,-85.75,38.25,100.0
306,-85.75,38.75,100.0
306,-85.75,39.25,100.0
306,-85.75,39.75,100.0
306,-85.75,40.25,100.0
306,-85.75,40.75,100.0
306,-85.75,41.25,100.0
306,-85.75,41.75,100.0
306,-86.25,37.75,100.0
306,-86.25,38.25,100.0
306,-86.25,38.75,100.0
306,-86.25,39.25,100.0
306,-86.25,39.75,100.0
306,-86.25,40.25,100.0
306,-86.25,40.75,100.0
306,-86.25,41.25,100.0
306,-86.25,41.75,100.0
306,-86.75,37.75,99.083405
306,-86.75,38.25,99.14813
306,-86.75,38.75,99.657684
306,-86.75,39.25,99.65866
306,-86.75,39.75,99.662125
306,-86.75,40.25,100.0
306,-86.75,40.75,100.0
306,-86.75,41.25,100.0
306,-86.75,41.75,100.0
306,-87.25,37.75,93.821144
306,-87.25,38.25,93.89912
306,-87.25,38.75,94.2244
306,-87.25,39.25,94.26954
306,-87.25,39.75,94.314575
306,-87.25,40.25,94.408485
306,-87.25,40.75,94.53838
306,-87.25,41.25,94.59064
306,-87.25,41.75,94.64304
306,-87.75,37.75,94.507996
306,-87.75,38.25,94.60315
306,-87.75,38.75,94.94412
306,-87.75,39.25,95.00539
306,-87.75,39.75,95.0641
306,-87.75,40.25,95.14433
306,-87.75,40.75,95.25997
306,-87.75,41.25,95.24207
306,-87.75,41.75,95.248024
307,-84.75,37.75,89.9223
307,-84.75,38.25,90.024086
307,-84.75,38.75,90.38984
307,-84.75,39.25,90.57413
307,-84.75,39.75,90.78909
307,-84.75,40.25,91.00296
307,-84.75,40.75,91.16709
307,-84.75,41.25,91.236694
307,-84.75,41.75,91.33412
307,-85.25,37.75,90.34075
307,-85.25,38.25,90.535416
307,-85.25,38.75,90.89118
307,-85.25,39.25,90.99606
307,-85.25,39.75,91.089584
307,-85.25,40.25,91.18809
307,-85.25,40.75,91.246544
307,-85.25,41.25,91.286705
307,-85.25,41.75,91.380196
307,-85.75,37.75,95.389366
307,-85.75,38.25,95.42667
307,-85.75,38.75,95.62764
307,-85.75,39.25,95.64431
307,-85.75,39.75,95.66567
307,-85.75,40.25,95.751114
307,-85.75,40.75,95.876045
307,-85.75,41.25,95.91059
307,-85.75,41.75,95.95018
307,-86.25,37.75,97.476524
307,-86.25,38.25,97.5286
307,-86.25,38.75,97.76231
307,-86.25,39.25,97.78194
307,-86.25,39.75,97.79485
307,-86.25,40.25,97.91938
307,-86.25,40.75,98.110985
307,-86.25,41.25,98.11923
307,-86.25,41.75,98.10972
307,-86.75,37.75,97.64557
307,-86.75,38.25,97.69054
307,-86.75,38.75,97.9509
307,-86.75,39.25,97.957054
307,-86.75,39.75,97.97241
307,-86.75,40.25,98.09025
307,-86.75,40.75,98.27751
307,-86.75,41.25,98.30301
307,-86.75,41.75,98.32732
307,-87.25,37.75,97.553764
307,-87.25,38.25,97.6345
307,-87.25,38.75,98.09239
307,-87.25,39.25,98.1151
307,-87.25,39.75,98.13777
307,-87.25,40.25,98.25229
307,-87.25,40.75,98.43377
307,-87.25,41.25,98.45894
307,-87.25,41.75,98.484406
307,-87.75,37.75,98.077805
307,-87.75,38.25,98.16435
307,-87.75,38.75,98.58147
307,-87.75,39.25,98.61653
307,-87.75,39.75,98.65424
307,-87.75,40.25,98.74703
307,-87.75,40.75,98.89536
307,-87.75,41.25,98.88012
307,-87.75,41.75,98.87553
308,-84.75,37.75,65.45683
308,-84.75,38.25,65.63611
308,-84.75,38.75,65.696236
308,-84.75,39.25,66.12425
308,-84.75,39.75,66.59483
308,-84.75,40.25,66.9232
308,-84.75,40.75,67.085495
308,-84.75,41.25,67.169334
308,-84.75,41.75,67.44807
308,-85.25,37.75,65.733025
308,-85.25,38.25,66.06901
308,-85.25,38.75,66.094696
308,-85.25,39.25,66.34831
308,-85.25,39.75,66.57001
308,-85.25,40.25,66.67928
308,-85.25,40.75,66.702866
308,-85.25,41.25,66.8711
308,-85.25,41.75,67.142555
308,-85.75,37.75,68.989555
308,-85.75,38.25,69.20791
308,-85.75,38.75,69.15053
308,-85.75,39.25,69.384834
308,-85.75,39.75,69.603035
308,-85.75,40.25,69.67232
308,-85.75,40.75,69.662766
308,-85.75,41.25,69.83354
308,-85.75,41.75,69.98711
308,-86.25,37.75,71.42896
308,-86.25,38.25,71.43433
308,-86.25,38.75,71.15891
308,-86.25,39.25,71.180466
308,-86.25,39.75,71.31634
308,-86.25,40.25,71.34844
308,-86.25,40.75,71.26969
308,-86.25,41.25,71.337395
308,-86.25,41.75,71.443016
308,-86.75,37.75,72.788635
308,-86.75,38.25,72.75267
308,-86.75,38.75,72.45859
308,-86.75,39.25,72.51632
308,-86.75,39.75,72.61011
308,-86.75,40.25,72.58483
308,-86.75,40.75,72.483444
308,-86.75,41.25,72.58605
308,-86.75,41.75,72.66261
308,-87.25,37.75,76.97612
308,-87.25,38.25,77.023125
308,-87.25,38.75,76.94599
308,-87.25,39.25,77.024796
308,-87.25,39.75,77.1029
308,-87.25,40.25,77.115036
308,-87.25,40.75,77.087524
308,-87.25,41.25,77.16986
308,-87.25,41.75,77.24937
308,-87.75,37.75,77.019516
308,-87.75,38.25,77.0513
308,-87.75,38.75,76.94219
308,-87.75,39.25,76.97192
308,-87.75,39.75,76.9469
308,-87.75,40.25,76.92825
308,-87.75,40.75,76.85387
308,-87.75,41.25,76.92883
308,-87.75,41.75,77.04384
309,-84.75,37.75,72.763275
309,-84.75,38.25,72.843216
309,-84.75,38.75,72.511665
309,-84.75,39.25,72.87837
309,-84.75,39.75,73.28907
309,-84.75,40.25,73.383896
309,-84.75,40.75,73.20602
309,-84.75,41.25,73.29267
309,-84.75,41.75,73.5298
309,-85.25,37.75,73.20628
309,-85.25,38.25,73.42119
309,-85.25,38.75,73.05396
309,-85.25,39.25,73.25872
309,-85.25,39.75,73.43857
309,-85.25,40.25,73.32121
309,-85.25,40.75,72.983574
309,-85.25,41.25,73.10257
309,-85.25,41.75,73.31775
309,-85.75,37.75,75.3942
309,-85.75,38.25,75.47102
309,-85.75,38.75,75.09476
309,-85.75,39.25,75.23894
309,-85.75,39.75,75.37779
309,-85.75,40.25,75.233315
309,-85.75,40.75,74.91819
309,-85.75,41.25,75.04343
309,-85.75,41.75,75.16321
309,-86.25,37.75,76.78245
309,-86.25,38.25,76.764565
309,-86.25,38.75,76.32305
309,-86.25,39.25,76.3472
309,-86.25,39.75,76.45314
309,-86.25,40.25,76.33063
309,-86.25,40.75,76.02155
309,-86.25,41.25,76.08285
309,-86.25,41.75,76.16207
309,-86.75,37.75,77.94486
309,-86.75,38.25,77.88498
309,-86.75,38.75,77.39738
309,-86.75,39.25,77.4454
309,-86.75,39.75,77.52628
309,-86.75,40.25,77.377235
309,-86.75,40.75,77.07621
309,-86.75,41.25,77.17056
309,-86.75,41.75,77.243225
309,-87.25,37.75,81.32095
309,-87.25,38.25,81.32097
309,-87.25,38.75,80.95016
309,-87.25,39.25,81.019936
309,-87.25,39.75,81.089195
309,-87.25,40.25,81.03714
309,-87.25,40.75,80.908676
309,-87.25,41.25,80.98699
309,-87.25,41.75,81.06441
309,-87.75,37.75,82.105385
309,-87.75,38.25,82.093575
309,-87.75,38.75,81.712036
309,-87.75,39.25,81.76115
309,-87.75,39.75,81.79069
309,-87.75,40.25,81.72269
309,-87.75,40.75,81.56166
309,-87.75,41.25,81.57718
309,-87.75,41.75,81.63117
310,-84.75,37.75,79.51663
310,-84.75,38.25,79.83929
310,-84.75,38.75,81.42108
310,-84.75,39.25,81.69717
310,-84.75,39.75,82.01124
310,-84.75,40.25,82.72879
310,-84.75,40.75,83.64488
310,-84.75,41.25,83.72145
310,-84.75,41.75,83.88737
310,-85.25,37.75,79.96677
310,-85.25,38.25,80.41029
310,-85.25,38.75,81.97529
310,-85.25,39.25,82.13093
310,-85.25,39.75,82.26826
310,-85.25,40.25,82.83248
310,-85.25,40.75,83.636795
310,-85.25,41.25,83.7086
310,-85.25,41.75,83.85139
310,-85.75,37.75,83.7811
310,-85.75,38.25,84.007675
310,-85.75,38.75,84.9993
310,-85.75,39.25,85.08879
310,-85.75,39.75,85.17753
310,-85.75,40.25,85.50829
310,-85.75,40.75,86.00067
310,-85.75,41.25,86.08495
310,-85.75,41.75,86.168884
310,-86.25,37.75,85.467735
310,-86.25,38.25,85.6122
310,-86.25,38.75,86.34548
310,-86.25,39.25,86.37463
310,-86.25,39.75,86.43871
310,-86.25,40.25,86.69693
310,-86.25,40.75,87.05103
310,-86.25,41.25,87.08585
310,-86.25,41.75,87.11748
310,-86.75,37.75,85.767685
310,-86.75,38.25,85.84639
310,-86.75,38.75,86.31744
310,-86.75,39.25,86.348915
310,-86.75,39.75,86.40663
310,-86.75,40.25,86.56279
310,-86.75,40.75,86.7803
310,-86.75,41.25,86.85638
310,-86.75,41.75,86.920235
310,-87.25,37.75,85.86947
310,-87.25,38.25,85.88332
310,-87.25,38.75,85.66014
310,-87.25,39.25,85.721245
310,-87.25,39.75,85.78216
310,-87.25,40.25,85.65783
310,-87.25,40.75,85.411896
310,-87.25,41.25,85.483475
310,-87.25,41.75,85.55483
310,-87.75,37.75,86.64365
310,-87.75,38.25,86.65926
310,-87.75,38.75,86.44294
310,-87.75,39.25,86.4999
310,-87.75,39.75,86.542015
310,-87.75,40.25,86.40384
310,-87.75,40.75,86.133095
310,-87.75,41.25,86.13841
310,-87.75,41.75,86.18015
311,-84.75,37.75,79.651375
311,-84.75,38.25,79.67243
311,-84.75,38.75,79.17887
311,-84.75,39.25,79.47498
311,-84.75,39.75,79.810486
311,-84.75,40.25,79.859436
311,-84.75,40.75,79.66292
311,-84.75,41.25,79.742546
311,-84.75,41.75,79.93482
311,-85.25,37.75,80.09632
311,-85.25,38.25,80.23628
311,-85.25,38.75,79.719154
311,-85.25,39.25,79.88512
311,-85.25,39.75,80.03169
311,-85.25,40.25,79.904045
311,-85.25,40.75,79.56437
311,-85.25,41.25,79.65223
311,-85.25,41.75,79.819855
311,-85.75,37.75,77.64015
311,-85.75,38.25,77.718254
311,-85.75,38.75,77.50141
311,-85.75,39.25,77.62274
311,-85.75,39.75,77.74062
311,-85.75,40.25,77.53088
311,-85.75,40.75,77.12098
311,-85.75,41.25,77.23114
311,-85.75,41.75,77.33782
311,-86.25,37.75,77.19124
311,-86.25,38.25,77.207695
311,-86.25,38.75,77.037224
311,-86.25,39.25,77.058525
311,-86.25,39.75,77.156166
311,-86.25,40.25,76.95029
311,-86.25,40.75,76.513626
311,-86.25,41.25,76.57156
311,-86.25,41.75,76.648155
311,-86.75,37.75,77.568565
311,-86.75,38.25,77.536125
311,-86.75,38.75,77.2643
311,-86.75,39.25,77.310844
311,-86.75,39.75,77.38949
311,-86.75,40.25,77.180916
311,-86.75,40.75,76.78467
311,-86.75,41.25,76.87705
311,-86.75,41.75,76.94836
311,-87.25,37.75,78.268745
311,-87.25,38.25,78.267914
311,-87.25,38.75,77.88829
311,-87.25,39.25,77.956825
311,-87.25,39.75,78.02484
311,-87.25,40.25,77.96586
311,-87.25,40.75,77.825966
311,-87.25,41.25,77.902725
311,-87.25,41.75,77.97851
311,-87.75,37.75,79.088646
311,-87.75,38.25,79.06877
311,-87.75,38.75,78.67229
311,-87.75,39.25,78.71627
311,-87.75,39.75,78.74204
311,-87.75,40.25,78.66819
311,-87.75,40.75,78.4952
311,-87.75,41.25,78.51082
311,-87.75,41.75,78.56386
312,-84.75,37.75,79.23675
312,-84.75,38.25,79.26116
312,-84.75,38.75,78.7679
312,-84.75,39.25,79.070206
312,-84.75,39.75,79.41263
312,-84.75,40.25,79.46565
312,-84.75,40.75,79.27086
312,-84.75,41.25,79.35218
312,-84.75,41.75,79.54914
312,-85.25,37.75,79.67748
312,-85.25,38.25,79.8213
312,-85.25,38.75,79.30266
312,-85.25,39.25,79.47213
312,-85.25,39.75,79.622025
312,-85.25,40.25,79.49524
312,-85.25,40.75,79.15586
312,-85.25,41.25,79.24792
312,-85.25,41.75,79.42157
312,-85.75,37.75,83.14985
312,-85.75,38.25,83.14742
312,-85.75,38.75,82.53009
312,-85.75,39.25,82.63052
312,-85.75,39.75,82.72928
312,-85.75,40.25,82.48187
312,-85.75,40.75,82.015
312,-85.75,41.25,82.11198
312,-85.75,41.75,82.20718
312,-86.25,37.75,84.71163
312,-86.25,38.25,84.65619
312,-86.25,38.75,83.9999
312,-86.25,39.25,84.026276
312,-86.25,39.75,84.09908
312,-86.25,40.25,83.84194
312,-86.25,40.75,83.33788
312,-86.25,41.25,83.381226
312,-86.25,41.75,83.43059
312,-86.75,37.75,85.650894
312,-86.75,38.25,85.57322
312,-86.75,38.75,84.96056
312,-86.75,39.25,84.9955
312,-86.75,39.75,85.05766
312,-86.75,40.25,84.82333
312,-86.75,40.75,84.390785
312,-86.75,41.25,84.472565
312,-86.75,41.75,84.539665
312,-87.25,37.75,88.01827
312,-87.25,38.25,88.02927
312,-87.25,38.75,87.812355
312,-87.25,39.25,87.86894
312,-87.25,39.75,87.92549
312,-87.25,40.25,87.8744
312,-87.25,40.75,87.75354
312,-87.25,41.25,87.82068
312,-87.25,41.75,87.887856
312,-87.75,37.75,88.76261
312,-87.75,38.25,88.77884
312,-87.75,38.75,88.573044
312,-87.75,39.25,88.6297
312,-87.75,39.75,88.67351
312,-87.75,40.25,88.60931
312,-87.75,40.75,88.46643
312,-87.75,41.25,88.468285
312,-87.75,41.75,88.504265
313,-84.75,37.75,78.877594
313,-84.75,38.25,78.96123
313,-84.75,38.75,78.885155
313,-84.75,39.25,79.17994
313,-84.75,39.75,79.51384
313,-84.75,40.25,79.72182
313,-84.75,40.75,79.794685
313,-84.75,41.25,79.874695
313,-84.75,41.75,80.06332
313,-85.25,37.75,79.31862
313,-85.25,38.25,79.52091
313,-85.25,38.75,79.42316
313,-85.25,39.25,79.588356
313,-85.25,39.75,79.73418
313,-85.25,40.25,79.77059
313,-85.25,40.75,79.71054
313,-85.25,41.25,79.79908
313,-85.25,41.75,79.96678
313,-85.75,37.75,78.935616
313,-85.75,38.25,79.0111
313,-85.75,38.75,78.82786
313,-85.75,39.25,78.94366
313,-85.75,39.75,79.05669
313,-85.75,40.25,79.067894
313,-85.75,40.75,79.027664
313,-85.75,41.25,79.13341
313,-85.75,41.75,79.236534
313,-86.25,37.75,79.19916
313,-86.25,38.25,79.19983
313,-86.25,38.75,78.93705
313,-86.25,39.25,78.95978
313,-86.25,39.75,79.049995
313,-86.25,40.25,79.085205
313,-86.25,40.75,79.06096
313,-86.25,41.25,79.11375
313,-86.25,41.75,79.18053
313,-86.75,37.75,79.64655
313,-86.75,38.25,79.61888
313,-86.75,38.75,79.38348
313,-86.75,39.25,79.42914
313,-86.75,39.75,79.50564
313,-86.75,40.25,79.54167
313,-86.75,40.75,79.55846
313,-86.75,41.25,79.648994
313,-86.75,41.75,79.720245
313,-87.25,37.75,80.68466
313,-87.25,38.25,80.75096
313,-87.25,38.75,80.856735
313,-87.25,39.25,80.92332
313,-87.25,39.75,80.98965
313,-87.25,40.25,81.1463
313,-87.25,40.75,81.368706
313,-87.25,41.25,81.44366
313,-87.25,41.75,81.51784
313,-87.75,37.75,81.459435
313,-87.75,38.25,81.51118
313,-87.75,38.75,81.606026
313,-87.75,39.25,81.65309
313,-87.75,39.75,81.68247
313,-87.75,40.25,81.82584
313,-87.75,40.75,82.020935
313,-87.75,41.25,82.03356
313,-87.75,41.75,82.082855
314,-84.75,37.75,87.73566
314,-84.75,38.25,87.826996
314,-84.75,38.75,88.09601
314,-84.75,39.25,88.28756
314,-84.75,39.75,88.50877
314,-84.75,40.25,88.62224
314,-84.75,40.75,88.612274
314,-84.75,41.25,88.6784
314,-84.75,41.75,88.80098
314,-85.25,37.75,88.18338
314,-85.25,38.25,88.37221
314,-85.25,38.75,88.634285
314,-85.25,39.25,88.74407
314,-85.25,39.75,88.84029
314,-85.25,40.25,88.83498
314,-85.25,40.75,88.722115
314,-85.25,41.25,88.772354
314,-85.25,41.75,88.87778
314,-85.75,37.75,88.54245
314,-85.75,38.25,88.59881
314,-85.75,38.75,88.54746
314,-85.75,39.25,88.61926
314,-85.75,39.75,88.6911
314,-85.75,40.25,88.67066
314,-85.75,40.75,88.58637
314,-85.75,41.25,88.65925
314,-85.75,41.75,88.73221
314,-86.25,37.75,88.71342
314,-86.25,38.25,88.72186
314,-86.25,38.75,88.539604
314,-86.25,39.25,88.56348
314,-86.25,39.75,88.617676
314,-86.25,40.25,88.60946
314,-86.25,40.75,88.52937
314,-86.25,41.25,88.56255
314,-86.25,41.75,88.59
314,-86.75,37.75,88.97879
314,-86.75,38.25,88.96225
314,-86.75,38.75,88.77407
314,-86.75,39.25,88.803276
314,-86.75,39.75,88.8552
314,-86.75,40.25,88.84363
314,-86.75,40.75,88.78388
314,-86.75,41.25,88.85439
314,-86.75,41.75,88.914566
314,-87.25,37.75,89.075806
314,-87.25,38.25,89.11033
314,-87.25,38.75,89.072975
314,-87.25,39.25,89.12655
314,-87.25,39.75,89.18031
314,-87.25,40.25,89.20345
314,-87.25,40.75,89.207985
314,-87.25,41.25,89.27149
314,-87.25,41.75,89.335106
314,-87.75,37.75,89.77476
314,-87.75,38.25,89.81394
314,-87.75,38.75,89.785065
314,-87.75,39.25,89.83908
314,-87.75,39.75,89.88105
314,-87.75,40.25,89.89131
314,-87.75,40.75,89.87429
314,-87.75,41.25,89.87566
314,-87.75,41.75,89.90963
315,-84.75,37.75,92.308975
315,-84.75,38.25,92.32402
315,-84.75,38.75,92.20483
315,-84.75,39.25,92.34556
315,-84.75,39.75,92.51008
315,-84.75,40.25,92.64817
315,-84.75,40.75,92.71823
315,-84.75,41.25,92.772896
315,-84.75,41.75,92.86283
315,-85.25,37.75,92.71546
315,-85.25,38.25,92.810295
315,-85.25,38.75,92.6962
315,-85.25,39.25,92.77775
315,-85.25,39.75,92.84893
315,-85.25,40.25,92.89647
315,-85.25,40.75,92.88401
315,-85.25,41.25,92.91538
315,-85.25,41.75,92.98777
315,-85.75,37.75,93.105545
315,-85.75,38.25,93.12151
315,-85.75,38.75,92.940544
315,-85.75,39.25,92.9879
315,-85.75,39.75,93.03594
315,-85.75,40.25,92.96157
315,-85.75,40.75,92.797165
315,-85.75,41.25,92.848724
315,-85.75,41.75,92.90098
315,-86.25,37.75,93.124466
315,-86.25,38.25,93.12349
315,-86.25,38.75,92.917534
315,-86.25,39.25,92.93778
315,-86.25,39.75,92.97372
315,-86.25,40.25,92.869606
315,-86.25,40.75,92.643616
315,-86.25,41.25,92.66722
315,-86.25,41.75,92.67951
315,-86.75,37.75,93.26463
315,-86.75,38.25,93.247826
315,-86.75,38.75,93.05549
315,-86.75,39.25,93.07639
315,-86.75,39.75,93.11424
315,-86.75,40.25,93.03494
315,-86.75,40.75,92.86752
315,-86.75,41.25,92.92269
315,-86.75,41.75,92.9713
315,-87.25,37.75,92.952255
315,-87.25,38.25,92.98043
315,-87.25,38.75,92.95406
315,-87.25,39.25,92.997154
315,-87.25,39.75,93.04033
315,-87.25,40.25,93.06146
315,-87.25,40.75,93.06816
315,-87.25,41.25,93.1199
315,-87.25,41.75,93.17191
315,-87.75,37.75,93.551956
315,-87.75,38.25,93.59122
315,-87.75,38.75,93.580124
315,-87.75,39.25,93.630936
315,-87.75,39.75,93.67267
315,-87.75,40.25,93.683716
315,-87.75,40.75,93.67492
315,-87.75,41.25,93.67234
315,-87.75,41.75,93.69772
316,-84.75,37.75,93.05393
316,-84.75,38.25,93.14268
316,-84.75,38.75,93.55272
316,-84.75,39.25,93.67266
316,-84.75,39.75,93.81358
316,-84.75,40.25,94.0108
316,-84.75,40.75,94.19626
316,-84.75,41.25,94.24355
316,-84.75,41.75,94.31788
316,-85.25,37.75,93.43033
316,-85.25,38.25,93.5904
316,-85.25,38.75,93.992035
316,-85.25,39.25,94.0619
316,-85.25,39.75,94.12285
316,-85.25,40.25,94.241165
316,-85.25,40.75,94.35447
316,-85.25,41.25,94.37905
316,-85.25,41.75,94.43798
316,-85.75,37.75,94.36787
316,-85.75,38.25,94.39726
316,-85.75,38.75,94.35433
316,-85.75,39.25,94.39267
316,-85.75,39.75,94.43184
316,-85.75,40.25,94.429634
316,-85.75,40.75,94.387985
316,-85.75,41.25,94.42983
316,-85.75,41.75,94.472496
316,-86.25,37.75,94.52793
316,-86.25,38.25,94.52379
316,-86.25,38.75,94.31444
316,-86.25,39.25,94.33244
316,-86.25,39.75,94.36181
316,-86.25,40.25,94.32678
316,-86.25,40.75,94.21897
316,-86.25,41.25,94.23832
316,-86.25,41.75,94.24512
316,-86.75,37.75,94.84759
316,-86.75,38.25,94.836655
316,-86.75,38.75,94.68991
316,-86.75,39.25,94.70795
316,-86.75,39.75,94.74033
316,-86.75,40.25,94.71681
316,-86.75,40.75,94.64369
316,-86.75,41.25,94.69139
316,-86.75,41.75,94.73414
316,-87.25,37.75,95.11313
316,-87.25,38.25,95.16385
316,-87.25,38.75,95.33173
316,-87.25,39.25,95.36693
316,-87.25,39.75,95.40217
316,-87.25,40.25,95.4229
316,-87.25,40.75,95.43314
316,-87.25,41.25,95.47581
316,-87.25,41.75,95.51882
316,-87.75,37.75,95.64007
316,-87.75,38.25,95.70054
316,-87.75,38.75,95.87452
316,-87.75,39.25,95.91839
316,-87.75,39.75,95.955605
316,-87.75,40.25,95.96821
316,-87.75,40.75,95.96652
316,-87.75,41.25,95.96229
316,-87.75,41.75,95.981285
317,-84.75,37.75,79.81158
317,-84.75,38.25,80.05983
317,-84.75,38.75,81.214096
317,-84.75,39.25,81.46882
317,-84.75,39.75,81.75863
317,-84.75,40.25,82.18662
317,-84.75,40.75,82.65695
317,-84.75,41.25,82.7309
317,-84.75,41.75,82.891426
317,-85.25,37.75,80.27315
317,-85.25,38.25,80.633644
317,-85.25,38.75,81.772125
317,-85.25,39.25,81.91574
317,-85.25,39.75,82.041824
317,-85.25,40.25,82.323044
317,-85.25,40.75,82.681366
317,-85.25,41.25,82.75228
317,-85.25,41.75,82.89204
317,-85.75,37.75,82.354385
317,-85.75,38.25,82.52883
317,-85.75,38.75,83.150345
317,-85.75,39.25,83.244316
317,-85.75,39.75,83.33728
317,-85.75,40.25,83.52107
317,-85.75,40.75,83.77375
317,-85.75,41.25,83.86252
317,-85.75,41.75,83.95044
317,-86.25,37.75,83.4163
317,-86.25,38.25,83.4991
317,-86.25,38.75,83.860695
317,-86.25,39.25,83.88002
317,-86.25,39.75,83.948
317,-86.25,40.25,84.1069
317,-86.25,40.75,84.302734
317,-86.25,41.25,84.34375
317,-86.25,41.75,84.38587
317,-86.75,37.75,84.0206
317,-86.75,38.25,84.06461
317,-86.75,38.75,84.33939
317,-86.75,39.25,84.37566
317,-86.75,39.75,84.43688
317,-86.75,40.25,84.56812
317,-86.75,40.75,84.748116
317,-86.75,41.25,84.82538
317,-86.75,41.75,84.8899
317,-87.25,37.75,85.608406
317,-87.25,38.25,85.6714
317,-87.25,38.75,85.811745
317,-87.25,39.25,85.868866
317,-87.25,39.75,85.9265
317,-87.25,40.25,86.026306
317,-87.25,40.75,86.158295
317,-87.25,41.25,86.2261
317,-87.25,41.75,86.29397
317,-87.75,37.75,86.34814
317,-87.75,38.25,86.40816
317,-87.75,38.75,86.54914
317,-87.75,39.25,86.600075
317,-87.75,39.75,86.63751
317,-87.75,40.25,86.72502
317,-87.75,40.75,86.83233
317,-87.75,41.25,86.83773
317,-87.75,41.75,86.87887
318,-84.75,37.75,79.23651
318,-84.75,38.25,79.35655
318,-84.75,38.75,79.62956
318,-84.75,39.25,79.894005
318,-84.75,39.75,80.19397
318,-84.75,40.25,80.316826
318,-84.75,40.75,80.282906
318,-84.75,41.25,80.35805
318,-84.75,41.75,80.530876
318,-85.25,37.75,79.69678
318,-85.25,38.25,79.92793
318,-85.25,38.75,80.18377
318,-85.25,39.25,80.33195
318,-85.25,39.75,80.46207
318,-85.25,40.25,80.42888
318,-85.25,40.75,80.27127
318,-85.25,41.25,80.34846
318,-85.25,41.75,80.49814
318,-85.75,37.75,78.86112
318,-85.75,38.25,78.93783
318,-85.75,38.75,78.82768
318,-85.75,39.25,78.93619
318,-85.75,39.75,79.04277
318,-85.75,40.25,79.19191
318,-85.75,40.75,79.39135
318,-85.75,41.25,79.491806
318,-85.75,41.75,79.59055
318,-86.25,37.75,78.98424
318,-86.25,38.25,78.96921
318,-86.25,38.75,78.67735
318,-86.25,39.25,78.692894
318,-86.25,39.75,78.77412
318,-86.25,40.25,79.01095
318,-86.25,40.75,79.340744
318,-86.25,41.25,79.38948
318,-86.25,41.75,79.44851
318,-86.75,37.75,79.168076
318,-86.75,38.25,79.125694
318,-86.75,38.75,78.838
318,-86.75,39.25,78.880394
318,-86.75,39.75,78.950516
318,-86.75,40.25,79.135
318,-86.75,40.75,79.41119
318,-86.75,41.25,79.49532
318,-86.75,41.75,79.56353
318,-87.25,37.75,79.747696
318,-87.25,38.25,79.785736
318,-87.25,38.75,79.72595
318,-87.25,39.25,79.78832
318,-87.25,39.75,79.8515
318,-87.25,40.25,79.94043
318,-87.25,40.75,80.05483
318,-87.25,41.25,80.1282
318,-87.25,41.75,80.20124
318,-87.75,37.75,80.47744
318,-87.75,38.25,80.49992
318,-87.75,38.75,80.42764
318,-87.75,39.25,80.46962
318,-87.75,39.75,80.49485
318,-87.75,40.25,80.5711
318,-87.75,40.75,80.65653
318,-87.75,41.25,80.6708
318,-87.75,41.75,80.722206
319,-84.75,37.75,96.601616
319,-84.75,38.25,96.6179
319,-84.75,38.75,96.64414
319,-84.75,39.25,96.713524
319,-84.75,39.75,96.79636
319,-84.75,40.25,96.87966
319,-84.75,40.75,96.92617
319,-84.75,41.25,96.95907
319,-84.75,41.75,97.00402
319,-85.25,37.75,96.88705
319,-85.25,38.25,96.95073
319,-85.25,38.75,96.98075
319,-85.25,39.25,97.02083
319,-85.25,39.75,97.05536
319,-85.25,40.25,97.089226
319,-85.25,40.75,97.08798
319,-85.25,41.25,97.10007
319,-85.25,41.75,97.13279
319,-85.75,37.75,97.77566
319,-85.75,38.25,97.77447
319,-85.75,38.75,97.64803
319,-85.75,39.25,97.66546
319,-85.75,39.75,97.68366
319,-85.75,40.25,97.710846
